KJ774965.1	vague species identification (KJ774965.1 Galaxias sp. 'watergum' isolate CES-643 12S ribosomal RNA gene, partial sequence; mitochondrial)
KJ774964.1	vague species identification (KJ774964.1 Galaxias sp. 'rosewood' isolate CES-646 12S ribosomal RNA gene, partial sequence; mitochondrial)
KJ774963.1	vague species identification (KJ774963.1 Galaxias sp. 'clarence' isolate CES-644 12S ribosomal RNA gene, partial sequence; mitochondrial)
KJ774901.1	vague species identification (KJ774901.1 Pseudogobius sp. 9 CMH-2014 isolate CES-398 12S ribosomal RNA gene, partial sequence; mitochondrial)
KJ774839.1	vague species identification (KJ774839.1 Hypseleotris sp. 'Midgley's carp gudgeon' isolate CES-710 12S ribosomal RNA gene, partial sequence; mitochondrial)
KJ774838.1	vague species identification (KJ774838.1 Hypseleotris sp. 'Midgley's carp gudgeon' isolate CES-709 12S ribosomal RNA gene, partial sequence; mitochondrial)
KJ774830.1	vague species identification (KJ774830.1 Glossogobius cf. aureus CMH-2014 isolate CES-263 12S ribosomal RNA gene, partial sequence; mitochondrial)
AB889679.1	vague species identification (AB889679.1 Taeniamia sp. SAIAB78070 mitochondrial genes for 12S rRNA, tRNA-Val, 16S rRNA, partial and complete sequence, specimen_voucher: SAIAB:78070)
AB889671.1	vague species identification (AB889671.1 Siphamia sp. YCM-P45343 mitochondrial genes for 12S rRNA, tRNA-Val, 16S rRNA, partial and complete sequence, specimen_voucher: YCM:P45343)
AB889643.1	vague species identification (AB889643.1 Fowleria sp. USNM334735 mitochondrial genes for 12S rRNA, tRNA-Val, 16S rRNA, partial and complete sequence, specimen_voucher: USNM:334735)
AB206166.1	vague species identification (AB206166.1 Apogon sp. 1 'barred' mitochondrial genes for 12S rRNA, tRNA-Val, 16S rRNA, partial and complete sequence)
KM082981.1	vague species identification (KM082981.1 Sardinella sp. SP-2014 12S ribosomal RNA gene, partial sequence; mitochondrial)
KM082968.1	vague species identification (KM082968.1 Clupeidae sp. SP-2014 12S ribosomal RNA gene, partial sequence; mitochondrial)
KM030443.1	vague species identification (KM030443.1 Taenioides sp. HYS-2014 12S ribosomal RNA gene, partial sequence; mitochondrial)
KM030429.1	vague species identification (KM030429.1 Acanthogobius sp. 'elongata' 12S ribosomal RNA gene, partial sequence; mitochondrial)
KM057958.1	vague species identification (KM057958.1 Furcina sp. FMNH_Uncat 12S ribosomal RNA gene, partial sequence; mitochondrial)
KJ504886.1	vague species identification (KJ504886.1 Ctenotus sp. WAM_R129936 isolate ANIASP040 12S ribosomal RNA gene, partial sequence; mitochondrial)
AB028802.1	vague species identification (AB028802.1 Eugongylus sp. mitochondrial gene for 12S rRNA, partial sequence)
KJ667825.1	vague species identification (KJ667825.1 Craterocephalus sp. ZSM 34172-3 12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence; and 16S ribosomal RNA gene, partial sequence)
KJ667824.1	vague species identification (KJ667824.1 Craterocephalus sp. ZSM 34172-1 12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence; and 16S ribosomal RNA gene, partial sequence)
KJ667796.1	vague species identification (KJ667796.1 Melanotaenia cf. eachamensis ZSM 34158 12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence; and 16S ribosomal RNA gene, partial sequence)
KJ667776.1	vague species identification (KJ667776.1 Chilatherina sp. ZSM 34143 12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence; and 16S ribosomal RNA gene, partial sequence)
KF681803.1	vague species identification (KF681803.1 Thalassenchelys sp. EXB91 12S ribosomal RNA gene, partial sequence; mitochondrial)
KF681801.1	vague species identification (KF681801.1 Ophichthinae sp. WJC577 12S ribosomal RNA gene, partial sequence; mitochondrial)
KF681800.1	vague species identification (KF681800.1 Neenchelys sp. WJC555 12S ribosomal RNA gene, partial sequence; mitochondrial)
KF681785.1	vague species identification (KF681785.1 Bathyuroconger sp. EXB337 12S ribosomal RNA gene, partial sequence; mitochondrial)
KF681783.1	vague species identification (KF681783.1 Ariosoma cf. major WJC546 12S ribosomal RNA gene, partial sequence; mitochondrial)
KF681782.1	vague species identification (KF681782.1 Coloconger sp. PNG116 12S ribosomal RNA gene, partial sequence; mitochondrial)
KF415485.1	vague species identification (KF415485.1 Trypauchen sp. NMBE 1066403 12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial)
KF415484.1	vague species identification (KF415484.1 Trimma sp. NMBE 1066438 12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial)
KF415479.1	vague species identification (KF415479.1 Taenioides sp. NMBE 1066434 12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial)
KF415477.1	vague species identification (KF415477.1 Stiphodon sp. NMBE 1066433 12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial)
KF415473.1	vague species identification (KF415473.1 Stenogobius sp. NMBE 1066429 12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial)
KF415471.1	vague species identification (KF415471.1 Silhouettea sp. NMBE 1066428 12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial)
KF415469.1	vague species identification (KF415469.1 Sicyopterus sp. NMBE 1066426 12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial)
KF415467.1	vague species identification (KF415467.1 Sicydium sp. NMBE 1066424 12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial)
KF415460.1	vague species identification (KF415460.1 Redigobius sp. NMBE 1066419 12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial)
KF415454.1	vague species identification (KF415454.1 Pseudogobius sp. NMBE 1066413 12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial)
KF415451.1	vague species identification (KF415451.1 Pseudapocryptes sp. NRM 52068 12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial)
KF415425.1	vague species identification (KF415425.1 Oligolepis sp. NMBE 1066448 12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial)
KF415422.1	vague species identification (KF415422.1 Odontamblyopus sp. NMBE 1066447 12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial)
KF415420.1	vague species identification (KF415420.1 Nemateleotris cf. magnifica NMBE 1066445 12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial)
KF415417.1	vague species identification (KF415417.1 Mogurnda sp. NMBE 1066568 12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial)
KF415400.1	vague species identification (KF415400.1 Istigobius sp. NMBE 1066483 12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial)
KF415392.1	vague species identification (KF415392.1 Gunnellichthys sp. AMS I.43781-038 12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence; and 16S ribosomal RNA genes, partial sequence; mitochondrial)
KF415383.1	vague species identification (KF415383.1 Gobiopterus sp. NMBE 1066470 12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial)
KF415370.1	vague species identification (KF415370.1 Glossogobius sp. NMBE 1066515 12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial)
KF415353.1	vague species identification (KF415353.1 Erotelis cf. armiger NMBE 1066560 12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial)
KF415352.1	vague species identification (KF415352.1 Eleotris sp. NMBE 1066558 12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial)
KF415323.1	vague species identification (KF415323.1 Bryaninops cf. yongei NMBE 1066540 12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial)
KF415316.1	vague species identification (KF415316.1 Benthophilus sp. NMBE 1066575 12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial)
KF415315.1	vague species identification (KF415315.1 Bathygobius sp. NMBE 1066533 12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial)
KF415314.1	vague species identification (KF415314.1 Bathygobius sp. NMBE 1066532 12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial)
KF415307.1	vague species identification (KF415307.1 Apocryptodon sp. NMBE 1066525 12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial)
KF415304.1	vague species identification (KF415304.1 Amoya sp. NMBE 1066522 12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial)
KF415302.1	vague species identification (KF415302.1 Amblygobius sp. NMBE 1066520 12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial)
KF242361.1	vague species identification (KF242361.1 Gobiodon sp. D Munday 1999 voucher Mal047 12S ribosomal RNA gene, partial sequence; mitochondrial)
KF242357.1	vague species identification (KF242357.1 Gobiodon cf. fulvus JH-2013 voucher Tai004 12S ribosomal RNA gene, partial sequence; mitochondrial)
KF242356.1	vague species identification (KF242356.1 Gobiodon cf. fulvus JH-2013 voucher Mal021 12S ribosomal RNA gene, partial sequence; mitochondrial)
KF242355.1	vague species identification (KF242355.1 Gobiodon cf. bilineatus JH-2013 voucher Tai005 12S ribosomal RNA gene, partial sequence; mitochondrial)
KF242354.1	vague species identification (KF242354.1 Gobiodon cf. bilineatus JH-2013 voucher Mal005 12S ribosomal RNA gene, partial sequence; mitochondrial)
FJ617050.1	vague species identification (FJ617050.1 Gobiodon sp. 4 JH-2009 isolate GSP4_MA1 12S ribosomal RNA gene, partial sequence; mitochondrial)
KC894490.1	vague species identification (KC894490.1 Ctenogobiops sp. SOK-2013 12S ribosomal RNA gene, partial sequence)
KC894489.1	vague species identification (KC894489.1 Amblyeleotris sp. SOK-2013 12S ribosomal RNA gene, partial sequence)
KC136567.1	vague species identification (KC136567.1 Kyphous sp. SWK-2012 isolate W_047 cytochrome b (CYTB) gene, partial cds; tRNA-Thr and tRNA-Pro genes, D-loop, and tRNA-Phe gene, complete sequence; and 12S ribosomal RNA gene, partial sequence; mitochondrial)
KC136561.1	vague species identification (KC136561.1 Kyphous sp. SWK-2012 isolate Ab_060 cytochrome b (CYTB) gene, partial cds; tRNA-Thr and tRNA-Pro genes, D-loop, and tRNA-Phe gene, complete sequence; and 12S ribosomal RNA gene, partial sequence; mitochondrial)
KC136556.1	vague species identification (KC136556.1 Kyphous sp. SWK-2012 isolate W_041 cytochrome b (CYTB) gene, partial cds; tRNA-Thr and tRNA-Pro genes, D-loop, tRNA-Phe, 12S ribosomal RNA, and tRNA-Val genes, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial)
KC136551.1	vague species identification (KC136551.1 Kyphous sp. SWK-2012 isolate Ca_039 cytochrome b (CYTB) gene, partial cds; tRNA-Thr and tRNA-Pro genes, D-loop, and tRNA-Phe gene, complete sequence; and 12S ribosomal RNA gene, partial sequence; mitochondrial)
KC136532.1	vague species identification (KC136532.1 Kyphous sp. SWK-2012 isolate Ro_035 cytochrome b (CYTB) gene, partial cds; tRNA-Thr and tRNA-Pro genes, D-loop, tRNA-Phe, 12S ribosomal RNA, and tRNA-Val genes, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial)
KC136501.1	vague species identification (KC136501.1 Kyphous sp. SWK-2012 isolate Ca_047 cytochrome b (CYTB) gene, partial cds; tRNA-Thr and tRNA-Pro genes, D-loop, and tRNA-Phe gene, complete sequence; and 12S ribosomal RNA gene, partial sequence; mitochondrial)
KC136490.1	vague species identification (KC136490.1 Kyphous sp. SWK-2012 isolate W_010 cytochrome b (CYTB) gene, partial cds; tRNA-Thr and tRNA-Pro genes, D-loop, tRNA-Phe, 12S ribosomal RNA, and tRNA-Val genes, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial)
KC136484.1	vague species identification (KC136484.1 Kyphous sp. SWK-2012 isolate Ro_002 collection-date 12-Jun-2006 cytochrome b (CYTB) gene, partial cds; tRNA-Thr and tRNA-Pro genes, D-loop, tRNA-Phe, 12S ribosomal RNA, and tRNA-Val genes, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial)
KC136475.1	vague species identification (KC136475.1 Kyphous sp. SWK-2012 isolate Ro_033 cytochrome b (CYTB) gene, partial cds; tRNA-Thr and tRNA-Pro genes, D-loop, and tRNA-Phe gene, complete sequence; and 12S ribosomal RNA gene, partial sequence; mitochondrial)
KC136460.1	vague species identification (KC136460.1 Kyphous sp. SWK-2012 isolate Ca_038 cytochrome b (CYTB) gene, partial cds; tRNA-Thr and tRNA-Pro genes, D-loop, tRNA-Phe, 12S ribosomal RNA, and tRNA-Val genes, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial)
KC136459.1	vague species identification (KC136459.1 Kyphous sp. SWK-2012 isolate Ca_044 cytochrome b (CYTB) gene, partial cds; tRNA-Thr and tRNA-Pro genes, D-loop, and tRNA-Phe gene, complete sequence; and 12S ribosomal RNA gene, partial sequence; mitochondrial)
KC136443.1	vague species identification (KC136443.1 Kyphous sp. SWK-2012 isolate Ca_046 cytochrome b (CYTB) gene, partial cds; tRNA-Thr and tRNA-Pro genes, D-loop, and tRNA-Phe gene, complete sequence; and 12S ribosomal RNA gene, partial sequence; mitochondrial)
KC136440.1	vague species identification (KC136440.1 Kyphous sp. SWK-2012 isolate Ro_036 cytochrome b (CYTB) gene, partial cds; tRNA-Thr and tRNA-Pro genes, D-loop, and tRNA-Phe gene, complete sequence; and 12S ribosomal RNA gene, partial sequence; mitochondrial)
KC136431.1	vague species identification (KC136431.1 Kyphous sp. SWK-2012 isolate Ca_045 cytochrome b (CYTB) gene, partial cds; tRNA-Thr and tRNA-Pro genes, D-loop, and tRNA-Phe gene, complete sequence; and 12S ribosomal RNA gene, partial sequence; mitochondrial)
KC136412.1	vague species identification (KC136412.1 Kyphous sp. SWK-2012 isolate Ro_032 cytochrome b (CYTB) gene, partial cds; tRNA-Thr and tRNA-Pro genes, D-loop, tRNA-Phe, 12S ribosomal RNA, and tRNA-Val genes, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial)
KC136396.1	vague species identification (KC136396.1 Kyphous sp. SWK-2012 isolate Ca_041 cytochrome b (CYTB) gene, partial cds; tRNA-Thr and tRNA-Pro genes, D-loop, and tRNA-Phe gene, complete sequence; and 12S ribosomal RNA gene, partial sequence; mitochondrial)
KC136392.1	vague species identification (KC136392.1 Kyphous sp. SWK-2012 isolate Ca_040 cytochrome b (CYTB) gene, partial cds; tRNA-Thr and tRNA-Pro genes, D-loop, and tRNA-Phe gene, complete sequence; and 12S ribosomal RNA gene, partial sequence; mitochondrial)
KC136379.1	vague species identification (KC136379.1 Kyphous sp. SWK-2012 isolate W_011 cytochrome b (CYTB) gene, partial cds; tRNA-Thr and tRNA-Pro genes, D-loop, tRNA-Phe, 12S ribosomal RNA, and tRNA-Val genes, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial)
KC136371.1	vague species identification (KC136371.1 Kyphous sp. SWK-2012 isolate Ca_048 cytochrome b (CYTB) gene, partial cds; tRNA-Thr and tRNA-Pro genes, D-loop, and tRNA-Phe gene, complete sequence; and 12S ribosomal RNA gene, partial sequence; mitochondrial)
KC136367.1	vague species identification (KC136367.1 Kyphous sp. SWK-2012 isolate Ca_043 cytochrome b (CYTB) gene, partial cds; tRNA-Thr and tRNA-Pro genes, D-loop, and tRNA-Phe gene, complete sequence; and 12S ribosomal RNA gene, partial sequence; mitochondrial)
KC345344.1	vague species identification (KC345344.1 Trachylepis sp. Mab5 12S ribosomal RNA gene, partial sequence; mitochondrial)
JQ697333.1	vague species identification (JQ697333.1 Hypleurochilus sp. AL-2012 isolate HYXTR 12S ribosomal RNA gene, partial sequence; mitochondrial)
AY462194.1	vague species identification (AY462194.1 Centroscyllium sp. 1 SPI 12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial)
AY462187.1	vague species identification (AY462187.1 Hemitriakis sp. 1 SPI 12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial)
AY462177.1	vague species identification (AY462177.1 Parmaturus sp. 1 SPI 12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial)
AY462176.1	vague species identification (AY462176.1 Galeus sp. 1 SPI 12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial)
AY462171.1	vague species identification (AY462171.1 Cephalurus sp. 1 SPI 12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial)
AY462168.1	vague species identification (AY462168.1 Asymbolus sp. 1 SPI 12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial)
AY462167.1	vague species identification (AY462167.1 Apristurus sp. 7 SPI 12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial)
AY462166.1	vague species identification (AY462166.1 Apristurus sp. 6 SPI 12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial)
AY462165.1	vague species identification (AY462165.1 Apristurus sp. 5 SPI 12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial)
AY462164.1	vague species identification (AY462164.1 Apristurus sp. 4 SPI 12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial)
AY462162.1	vague species identification (AY462162.1 Apristurus sp. 1 SPI 12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial)
DQ533290.1	vague species identification (DQ533290.1 Sargocentron sp. WLS-2006 12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial)
DQ533272.1	vague species identification (DQ533272.1 Plagiotremus sp. WLS-2006 12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial)
DQ533257.1	vague species identification (DQ533257.1 Oneirodes sp. WLS-2006 12S ribosomal RNA gene, partial sequence; tRNA-Val gene, complete sequence; and 16S ribosomal RNA gene, partial sequence; mitochondrial)
JX627003.1	vague species identification (JX627003.1 Osteolaemus sp. FAF-2012 isolate Z50 12S ribosomal RNA gene, partial sequence; mitochondrial)
JX627001.1	vague species identification (JX627001.1 Osteolaemus sp. FAF-2012 isolate Z46 12S ribosomal RNA gene, partial sequence; mitochondrial)
JX627000.1	vague species identification (JX627000.1 Osteolaemus sp. FAF-2012 isolate Z45 12S ribosomal RNA gene, partial sequence; mitochondrial)
JX626999.1	vague species identification (JX626999.1 Osteolaemus sp. FAF-2012 isolate Z44 12S ribosomal RNA gene, partial sequence; mitochondrial)
JX626991.1	vague species identification (JX626991.1 Osteolaemus sp. FAF-2012 isolate Z33 12S ribosomal RNA gene, partial sequence; mitochondrial)
JX626985.1	vague species identification (JX626985.1 Osteolaemus sp. FAF-2012 isolate Z27 12S ribosomal RNA gene, partial sequence; mitochondrial)
JX626983.1	vague species identification (JX626983.1 Osteolaemus sp. FAF-2012 isolate Z25 12S ribosomal RNA gene, partial sequence; mitochondrial)
JX024888.1	vague species identification (JX024888.1 Lythrypnus sp. 3 JMM-2012 clone 3.3 12S ribosomal RNA gene, partial sequence; mitochondrial)
JX024887.1	vague species identification (JX024887.1 Lythrypnus sp. 3 JMM-2012 clone 3.2 12S ribosomal RNA gene, partial sequence; mitochondrial)
JX024886.1	vague species identification (JX024886.1 Lythrypnus sp. 3 JMM-2012 clone 3.1 12S ribosomal RNA gene, partial sequence; mitochondrial)
JX024879.1	vague species identification (JX024879.1 Lythrypnus sp. 2 JMM-2012 clone 2.3 12S ribosomal RNA gene, partial sequence; mitochondrial)
JX024878.1	vague species identification (JX024878.1 Lythrypnus sp. 2 JMM-2012 clone 2.2 12S ribosomal RNA gene, partial sequence; mitochondrial)
JX024877.1	vague species identification (JX024877.1 Lythrypnus sp. 2 JMM-2012 clone 2.1 12S ribosomal RNA gene, partial sequence; mitochondrial)
JX024876.1	vague species identification (JX024876.1 Lythrypnus sp. 1 JMM-2012 clone 1.2 12S ribosomal RNA gene, partial sequence; mitochondrial)
JX024875.1	vague species identification (JX024875.1 Lythrypnus sp. 1 JMM-2012 clone 1.1 12S ribosomal RNA gene, partial sequence; mitochondrial)
HM622097.1	vague species identification (HM622097.1 Encrasicholina sp. S01 12S ribosomal RNA gene, partial sequence)
JQ723970.1	vague species identification (JQ723970.1 Gonostomum sp. MD-2012 small subunit ribosomal RNA gene, partial sequence; macronuclear)
JQ231225.1	vague species identification (JQ231225.1 Scolecenchelys sp. PKU 6000 12S ribosomal RNA gene, partial sequence)
JQ178222.1	vague species identification (JQ178222.1 Muraenichthys sp. PKU 6001 12S ribosomal RNA gene, partial sequence; mitochondrial)
JQ178221.1	vague species identification (JQ178221.1 Scolecenchelys sp. PKU 5999 12S ribosomal RNA gene, partial sequence; mitochondrial)
JQ178219.1	vague species identification (JQ178219.1 Pisodonophis sp. JKK-2010 12S ribosomal RNA gene, partial sequence; mitochondrial)
AY649119.1	vague species identification (AY649119.1 Feylinia cf. polylepis 12S ribosomal RNA gene, partial sequence; mitochondrial)
AY159067.1	vague species identification (AY159067.1 Eutropis sp. USNM539385 12S ribosomal RNA gene, partial sequence; mitochondrial gene for mitochondrial product)
AY159066.1	vague species identification (AY159066.1 Eutropis sp. USNM54685 12S ribosomal RNA gene, partial sequence; mitochondrial gene for mitochondrial product)
AY159065.1	vague species identification (AY159065.1 Eutropis sp. USNM57529 12S ribosomal RNA gene, partial sequence; mitochondrial gene for mitochondrial product)
AY159043.1	vague species identification (AY159043.1 Euprepis sp. ZFMK74514 12S ribosomal RNA gene, partial sequence; mitochondrial gene for mitochondrial product)
AY308456.1	vague species identification (AY308456.1 Sphenomorphus cf. maculatus strain E19 30 12S ribosomal RNA gene, partial sequence; mitochondrial)
AY308426.1	vague species identification (AY308426.1 Lygosoma sp. E66 strain E66 19 12S ribosomal RNA gene, partial sequence; mitochondrial)
AY308425.1	vague species identification (AY308425.1 Lygosoma sp. E61 strain E61 29 12S ribosomal RNA gene, partial sequence; mitochondrial)
AY308424.1	vague species identification (AY308424.1 Lygosoma sp. E59 strain E59 22 12S ribosomal RNA gene, partial sequence; mitochondrial)
AY308416.1	vague species identification (AY308416.1 Mochlus cf. sundevalli strain E53 11 12S ribosomal RNA gene, partial sequence; mitochondrial)
AY308408.1	vague species identification (AY308408.1 Leptosiaphos sp. E18 strain E18 12 12S ribosomal RNA gene, partial sequence; mitochondrial)
AY308407.1	vague species identification (AY308407.1 Leptosiaphos sp. E52 strain E52 15 12S ribosomal RNA gene, partial sequence; mitochondrial)
AY308406.1	vague species identification (AY308406.1 Leptosiaphos sp. E61 strain E61 43 12S ribosomal RNA gene, partial sequence; mitochondrial)
AY308405.1	vague species identification (AY308405.1 Leptosiaphos sp. E61 strain E61 42 12S ribosomal RNA gene, partial sequence; mitochondrial)
AY308404.1	vague species identification (AY308404.1 Leptosiaphos sp. E61 strain E61 40 12S ribosomal RNA gene, partial sequence; mitochondrial)
AY308403.1	vague species identification (AY308403.1 Leptosiaphos sp. E59 strain E59 9 12S ribosomal RNA gene, partial sequence; mitochondrial)
AY308402.1	vague species identification (AY308402.1 Leptosiaphos sp. E59 strain E59 8 12S ribosomal RNA gene, partial sequence; mitochondrial)
AY308401.1	vague species identification (AY308401.1 Leptosiaphos sp. E59 strain E59 7 12S ribosomal RNA gene, partial sequence; mitochondrial)
AY308393.1	vague species identification (AY308393.1 Leptosiaphos cf. kilimensis strain E53 9 12S ribosomal RNA gene, partial sequence; mitochondrial)
AY308366.1	vague species identification (AY308366.1 Eumeces sp. E61 23 12S ribosomal RNA gene, partial sequence; mitochondrial)
AY169564.1	vague species identification (AY169564.1 Carlia sp. TTWR-2003 12S ribosomal RNA gene, partial sequence; mitochondrial)
JN388316.1	vague species identification (JN388316.1 Knipowitschia sp. Ila2A 12S ribosomal RNA gene, partial sequence; mitochondrial)
JN388315.1	vague species identification (JN388315.1 Knipowitschia sp. AitB 12S ribosomal RNA gene, partial sequence; mitochondrial)
JN388313.1	vague species identification (JN388313.1 Knipowitschia sp. AitA 12S ribosomal RNA gene, partial sequence; mitochondrial)
JN388312.1	vague species identification (JN388312.1 Knipowitschia cf. panizzae EvL1B 12S ribosomal RNA gene, partial sequence; mitochondrial)
JN388310.1	vague species identification (JN388310.1 Knipowitschia cf. panizzae EvL1A 12S ribosomal RNA gene, partial sequence; mitochondrial)
JN388308.1	vague species identification (JN388308.1 Knipowitschia sp. KCh 12S ribosomal RNA gene, partial sequence; mitochondrial)
JN388306.1	vague species identification (JN388306.1 Knipowitschia sp. KBa 12S ribosomal RNA gene, partial sequence; mitochondrial)
HQ185622.1	vague species identification (HQ185622.1 Pisodonophis sp. JKK-2010 isolate PKU_3484 12S ribosomal RNA gene, partial sequence; mitochondrial)
HQ185621.1	vague species identification (HQ185621.1 Pisodonophis sp. JKK-2010 isolate PKU_3483 12S ribosomal RNA gene, partial sequence; mitochondrial)
HQ185620.1	vague species identification (HQ185620.1 Pisodonophis sp. JKK-2010 isolate PKU_840 12S ribosomal RNA gene, partial sequence; mitochondrial)
HQ185619.1	vague species identification (HQ185619.1 Pisodonophis sp. JKK-2010 isolate PKU_3693 12S ribosomal RNA gene, partial sequence; mitochondrial)
FJ215086.1	vague species identification (FJ215086.1 Trachonurus sp. ARV-2009 12S ribosomal RNA gene, partial sequence; mitochondrial)
FJ215072.1	vague species identification (FJ215072.1 Nezumia cf. africana ARV-2009 12S ribosomal RNA gene, partial sequence; mitochondrial)
FJ215041.1	vague species identification (FJ215041.1 Laemonema sp. ARV-2009 voucher CAS:Ich:224371 12S ribosomal RNA gene, partial sequence; mitochondrial)
FJ215006.1	vague species identification (FJ215006.1 Coelorinchus cf. smithi ARV-2009 12S ribosomal RNA gene, partial sequence; mitochondrial)
AY391124.1	vague species identification (AY391124.1 Amphiglossus sp. UMMZ 208848 12S ribosomal RNA gene, partial sequence; mitochondrial)
AY315519.1	vague species identification (AY315519.1 Voeltzkowia sp. MMB-2003 isolate E35-20 12S ribosomal RNA gene, partial sequence; mitochondrial)
